20260201 183600;155.230000;155.253000;155.200000;155.251000;0
20260201 183700;155.249000;155.250000;155.153000;155.169000;0
20260201 183800;155.161000;155.169000;155.103000;155.113000;0
20260201 183900;155.115000;155.144000;155.103000;155.108000;0
20260201 184000;155.107000;155.114000;155.084000;155.100000;0
20260201 184100;155.099000;155.167000;155.086000;155.164000;0
20260201 184200;155.166000;155.186000;155.161000;155.167000;0
20260201 184300;155.169000;155.185000;155.157000;155.184000;0
20260201 184400;155.185000;155.191000;155.164000;155.170000;0
20260201 184500;155.169000;155.186000;155.142000;155.183000;0
20260201 184600;155.182000;155.190000;155.128000;155.152000;0
20260201 184700;155.151000;155.183000;155.146000;155.181000;0
20260201 184800;155.181000;155.193000;155.174000;155.181000;0
20260201 184900;155.180000;155.198000;155.170000;155.198000;0
20260201 185000;155.197000;155.241000;155.187000;155.213000;0
20260201 185100;155.214000;155.218000;155.107000;155.177000;0
20260201 185200;155.178000;155.197000;155.157000;155.170000;0
20260201 185300;155.171000;155.182000;155.100000;155.124000;0
20260201 185400;155.123000;155.182000;155.108000;155.161000;0
20260201 185500;155.160000;155.242000;155.157000;155.232000;0
20260201 185600;155.231000;155.239000;155.193000;155.218000;0
20260201 185700;155.217000;155.234000;155.164000;155.230000;0
20260201 185800;155.232000;155.238000;155.203000;155.222000;0
20260201 185900;155.221000;155.231000;155.207000;155.226000;0
20260201 190000;155.225000;155.225000;155.040000;155.048000;0
20260201 190100;155.046000;155.046000;154.989000;155.002000;0
20260201 190200;155.003000;155.011000;154.887000;154.889000;0
20260201 190300;154.888000;154.948000;154.877000;154.931000;0
20260201 190400;154.930000;154.971000;154.898000;154.908000;0
20260201 190500;154.908000;154.964000;154.908000;154.957000;0
20260201 190600;154.954000;154.984000;154.931000;154.954000;0
20260201 190700;154.957000;155.010000;154.956000;154.976000;0
20260201 190800;154.979000;154.981000;154.873000;154.874000;0
20260201 190900;154.875000;154.909000;154.847000;154.878000;0
20260201 191000;154.873000;154.880000;154.827000;154.868000;0
20260201 191100;154.868000;154.877000;154.821000;154.835000;0
20260201 191200;154.833000;154.889000;154.831000;154.866000;0
20260201 191300;154.866000;154.918000;154.849000;154.918000;0
20260201 191400;154.917000;154.917000;154.853000;154.858000;0
20260201 191500;154.856000;154.909000;154.845000;154.890000;0
20260201 191600;154.887000;154.920000;154.870000;154.919000;0
20260201 191700;154.918000;154.918000;154.866000;154.866000;0
20260201 191800;154.868000;154.908000;154.847000;154.905000;0
20260201 191900;154.904000;154.942000;154.887000;154.891000;0
20260201 192000;154.890000;154.933000;154.868000;154.926000;0
20260201 192100;154.925000;154.978000;154.914000;154.969000;0
20260201 192200;154.968000;155.029000;154.965000;155.006000;0
20260201 192300;155.008000;155.021000;154.983000;155.012000;0
20260201 192400;155.011000;155.012000;154.951000;154.964000;0
20260201 192500;154.968000;154.994000;154.919000;154.927000;0
20260201 192600;154.919000;154.954000;154.915000;154.926000;0
20260201 192700;154.936000;155.001000;154.933000;154.987000;0
20260201 192800;154.988000;155.022000;154.980000;155.001000;0
20260201 192900;155.003000;155.003000;154.947000;154.962000;0
20260201 193000;154.961000;154.979000;154.929000;154.947000;0
20260201 193100;154.948000;155.002000;154.944000;154.996000;0
20260201 193200;154.995000;155.036000;154.986000;155.032000;0
20260201 193300;155.031000;155.045000;154.997000;155.033000;0
20260201 193400;155.031000;155.056000;155.029000;155.053000;0
20260201 193500;155.053000;155.088000;155.042000;155.061000;0
20260201 193600;155.059000;155.071000;155.034000;155.071000;0
20260201 193700;155.069000;155.080000;155.058000;155.061000;0
20260201 193800;155.059000;155.059000;155.024000;155.039000;0
20260201 193900;155.038000;155.040000;155.008000;155.013000;0
20260201 194000;155.012000;155.061000;155.006000;155.058000;0
20260201 194100;155.059000;155.082000;155.050000;155.082000;0
20260201 194200;155.082000;155.112000;155.081000;155.104000;0
20260201 194300;155.106000;155.125000;155.074000;155.088000;0
20260201 194400;155.087000;155.122000;155.074000;155.108000;0
20260201 194500;155.110000;155.135000;155.088000;155.134000;0
20260201 194600;155.133000;155.148000;155.121000;155.145000;0
20260201 194700;155.146000;155.187000;155.134000;155.181000;0
20260201 194800;155.180000;155.195000;155.157000;155.157000;0
20260201 194900;155.158000;155.170000;155.125000;155.142000;0
20260201 195000;155.144000;155.167000;155.137000;155.144000;0
20260201 195100;155.145000;155.152000;155.126000;155.147000;0
20260201 195200;155.146000;155.165000;155.112000;155.137000;0
20260201 195300;155.137000;155.204000;155.120000;155.187000;0
20260201 195400;155.192000;155.239000;155.147000;155.239000;0
20260201 195500;155.239000;155.265000;155.230000;155.252000;0
20260201 195600;155.251000;155.269000;155.240000;155.260000;0
20260201 195700;155.261000;155.268000;155.207000;155.211000;0
20260201 195800;155.211000;155.243000;155.199000;155.242000;0
20260201 195900;155.241000;155.252000;155.229000;155.229000;0
20260201 200000;155.230000;155.280000;155.230000;155.272000;0
20260201 200100;155.273000;155.285000;155.236000;155.261000;0
20260201 200200;155.259000;155.285000;155.230000;155.245000;0
20260201 200300;155.243000;155.258000;155.233000;155.249000;0
20260201 200400;155.248000;155.283000;155.246000;155.277000;0
20260201 200500;155.278000;155.282000;155.257000;155.261000;0
20260201 200600;155.262000;155.275000;155.240000;155.261000;0
20260201 200700;155.260000;155.276000;155.259000;155.274000;0
20260201 200800;155.273000;155.275000;155.238000;155.261000;0
20260201 200900;155.265000;155.280000;155.262000;155.278000;0
20260201 201000;155.276000;155.308000;155.258000;155.279000;0
20260201 201100;155.278000;155.335000;155.272000;155.281000;0
20260201 201200;155.280000;155.332000;155.276000;155.332000;0
20260201 201300;155.331000;155.364000;155.326000;155.355000;0
20260201 201400;155.356000;155.389000;155.349000;155.374000;0
20260201 201500;155.373000;155.382000;155.319000;155.322000;0
20260201 201600;155.321000;155.329000;155.262000;155.267000;0
20260201 201700;155.265000;155.283000;155.252000;155.252000;0
20260201 201800;155.254000;155.270000;155.211000;155.216000;0
20260201 201900;155.215000;155.254000;155.210000;155.211000;0
20260201 202000;155.212000;155.311000;155.212000;155.274000;0
20260201 202100;155.277000;155.323000;155.272000;155.304000;0
20260201 202200;155.303000;155.306000;155.281000;155.303000;0
20260201 202300;155.302000;155.343000;155.302000;155.311000;0
20260201 202400;155.310000;155.311000;155.221000;155.233000;0
20260201 202500;155.237000;155.251000;155.223000;155.233000;0
20260201 202600;155.233000;155.237000;155.182000;155.189000;0
20260201 202700;155.190000;155.218000;155.186000;155.205000;0
20260201 202800;155.206000;155.243000;155.205000;155.232000;0
20260201 202900;155.226000;155.250000;155.203000;155.227000;0
20260201 203000;155.227000;155.240000;155.208000;155.238000;0
20260201 203100;155.239000;155.240000;155.164000;155.167000;0
20260201 203200;155.165000;155.192000;155.144000;155.174000;0
20260201 203300;155.173000;155.180000;155.146000;155.158000;0
20260201 203400;155.159000;155.185000;155.156000;155.174000;0
20260201 203500;155.174000;155.191000;155.121000;155.129000;0
20260201 203600;155.127000;155.181000;155.121000;155.166000;0
20260201 203700;155.167000;155.175000;155.159000;155.162000;0
20260201 203800;155.161000;155.162000;155.123000;155.142000;0
20260201 203900;155.143000;155.163000;155.123000;155.163000;0
20260201 204000;155.164000;155.169000;155.114000;155.125000;0
20260201 204100;155.122000;155.148000;155.115000;155.131000;0
20260201 204200;155.130000;155.152000;155.113000;155.120000;0
20260201 204300;155.123000;155.157000;155.121000;155.146000;0
20260201 204400;155.146000;155.166000;155.112000;155.116000;0
20260201 204500;155.113000;155.133000;155.108000;155.133000;0
20260201 204600;155.134000;155.135000;155.107000;155.123000;0
20260201 204700;155.122000;155.146000;155.111000;155.118000;0
20260201 204800;155.118000;155.125000;155.103000;155.122000;0
20260201 204900;155.119000;155.132000;155.108000;155.127000;0
20260201 205000;155.126000;155.136000;155.117000;155.123000;0
20260201 205100;155.123000;155.129000;155.104000;155.113000;0
20260201 205200;155.112000;155.133000;155.087000;155.123000;0
20260201 205300;155.123000;155.126000;155.097000;155.100000;0
20260201 205400;155.101000;155.138000;155.093000;155.109000;0
20260201 205500;155.108000;155.129000;155.086000;155.088000;0
20260201 205600;155.092000;155.100000;155.072000;155.081000;0
20260201 205700;155.082000;155.083000;155.053000;155.059000;0
20260201 205800;155.060000;155.064000;155.014000;155.015000;0
20260201 205900;155.012000;155.036000;155.009000;155.035000;0
20260201 210000;155.034000;155.038000;154.983000;154.996000;0
20260201 210100;154.998000;155.002000;154.973000;154.986000;0
20260201 210200;154.985000;155.015000;154.981000;155.014000;0
20260201 210300;155.014000;155.040000;154.999000;155.038000;0
20260201 210400;155.037000;155.062000;155.027000;155.061000;0
20260201 210500;155.060000;155.087000;155.048000;155.087000;0
20260201 210600;155.085000;155.094000;155.067000;155.067000;0
20260201 210700;155.070000;155.088000;155.042000;155.051000;0
20260201 210800;155.050000;155.051000;155.002000;155.015000;0
20260201 210900;155.014000;155.041000;155.014000;155.028000;0
20260201 211000;155.030000;155.039000;154.982000;154.984000;0
20260201 211100;154.983000;154.983000;154.945000;154.971000;0
20260201 211200;154.969000;155.005000;154.946000;154.988000;0
20260201 211300;154.989000;155.027000;154.985000;155.027000;0
20260201 211400;155.027000;155.067000;155.026000;155.050000;0
20260201 211500;155.049000;155.064000;155.019000;155.019000;0
20260201 211600;155.020000;155.042000;155.015000;155.028000;0
20260201 211700;155.028000;155.028000;154.976000;155.002000;0
20260201 211800;155.001000;155.015000;154.978000;154.988000;0
20260201 211900;154.990000;155.001000;154.947000;154.953000;0
20260201 212000;154.952000;154.989000;154.947000;154.953000;0
20260201 212100;154.954000;154.969000;154.925000;154.933000;0
20260201 212200;154.932000;154.946000;154.844000;154.889000;0
20260201 212300;154.889000;154.944000;154.889000;154.931000;0
20260201 212400;154.931000;154.945000;154.927000;154.941000;0
20260201 212500;154.940000;154.995000;154.940000;154.982000;0
20260201 212600;154.989000;154.998000;154.940000;154.965000;0
20260201 212700;154.963000;154.992000;154.953000;154.989000;0
20260201 212800;154.991000;155.009000;154.975000;155.001000;0
20260201 212900;155.000000;155.019000;154.991000;155.019000;0
20260201 213000;155.016000;155.020000;154.991000;155.014000;0
20260201 213100;155.016000;155.033000;155.012000;155.021000;0
20260201 213200;155.019000;155.031000;155.008000;155.014000;0
20260201 213300;155.020000;155.020000;154.997000;155.007000;0
20260201 213400;155.002000;155.004000;154.980000;155.003000;0
20260201 213500;155.001000;155.029000;155.001000;155.017000;0
20260201 213600;155.015000;155.025000;154.991000;154.992000;0
20260201 213700;154.993000;154.993000;154.967000;154.980000;0
20260201 213800;154.978000;154.986000;154.940000;154.976000;0
20260201 213900;154.977000;155.013000;154.977000;155.013000;0
20260201 214000;155.012000;155.040000;155.012000;155.033000;0
20260201 214100;155.034000;155.034000;154.988000;154.998000;0
20260201 214200;154.999000;155.005000;154.992000;155.003000;0
20260201 214300;155.003000;155.003000;154.965000;154.980000;0
20260201 214400;154.978000;154.981000;154.927000;154.927000;0
20260201 214500;154.929000;154.933000;154.899000;154.905000;0
