Open Time,Ticket,Type,Size,Item,Price,Order,Comment,Entry,Commission,Fee,Swap,Profit,_sheet,_stmt
2026.07.17 06:34:06,455839366,buy,0.06,XAUUSD-STDc,3997.81,593055991,copy #993224111,out,0,0,0,17.22,Sheet5,2026.07.17 23:59
2026.07.17 06:34:06,455839534,buy,0.08,XAUUSD-STDc,3997.85,593056203,copy #993224142,out,0,0,0,21.52,Sheet5,2026.07.17 23:59
2026.07.17 06:34:07,455839746,buy,0.11,XAUUSD-STDc,3997.87,593056420,copy #993224179,out,0,0,0,30.91,Sheet5,2026.07.17 23:59
2026.07.17 06:34:07,455839942,buy,0.14,XAUUSD-STDc,3997.88,593056629,copy #993224241,out,0,0,0,39.48,Sheet5,2026.07.17 23:59
2026.07.17 07:23:15,456043489,buy,0.06,XAUUSD-STDc,3988.26,593272013,copy #993347617,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 07:23:15,456043597,buy,0.05,XAUUSD-STDc,3988.15,593272238,copy #993347646,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 07:23:16,456043931,buy,0.04,XAUUSD-STDc,3988.12,593272468,copy #993347701,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 07:23:17,456044031,buy,0.03,XAUUSD-STDc,3988.21,593272686,copy #993347765,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 07:24:21,456053707,buy,0.08,XAUUSD-STDc,3987.2,593283144,copy #993353327,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 07:34:59,456089936,buy,0.11,XAUUSD-STDc,3985.27,593323309,copy #993377723,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 07:38:56,456120744,buy,0.14,XAUUSD-STDc,3982.73,593357655,copy #993394295,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 08:07:30,456209474,buy,0.18,XAUUSD-STDc,3979.35,593452769,copy #993452051,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 08:17:04,456252372,buy,0.23,XAUUSD-STDc,3977.52,593500065,copy #993474468,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351330,sell,0.23,XAUUSD-STDc,3983.83,593610291,copy #993531999,out,0,0,0,145.13,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351622,sell,0.05,XAUUSD-STDc,3984.02,593610001,copy #993531983,out,0,0,0,-20.65,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351824,sell,0.11,XAUUSD-STDc,3984.02,593610146,copy #993531994,out,0,0,0,-13.75,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351890,sell,0.14,XAUUSD-STDc,3984.02,593610594,copy #993532005,out,0,0,0,18.06,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351914,sell,0.06,XAUUSD-STDc,3984.02,593608708,copy #993531969,out,0,0,0,-25.44,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351921,sell,0.08,XAUUSD-STDc,3984.02,593609834,copy #993531971,out,0,0,0,-25.44,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456351939,sell,0.04,XAUUSD-STDc,3984.02,593609905,copy #993531980,out,0,0,0,-16.4,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456352347,sell,0.03,XAUUSD-STDc,3984.02,593610092,copy #993531993,out,0,0,0,-12.57,Sheet5,2026.07.17 23:59
2026.07.17 08:30:46,456352561,sell,0.18,XAUUSD-STDc,3984.02,593610424,copy #993532002,out,0,0,0,84.06,Sheet5,2026.07.17 23:59
2026.07.17 08:30:47,456353919,buy,0.19,XAUUSD-STDc,3984.83,593612324,copy #993534505,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 08:30:47,456354696,sell,0.19,XAUUSD-STDc,3984.59,593613100,copy #993534916,out,0,0,0,-4.56,Sheet5,2026.07.17 23:59
2026.07.17 08:30:49,456356246,buy,0.16,XAUUSD-STDc,3985.53,593614454,copy #993535282,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 08:30:49,456357172,sell,0.16,XAUUSD-STDc,3984.35,593615580,copy #993535513,out,0,0,0,-18.88,Sheet5,2026.07.17 23:59
2026.07.17 09:11:36,456764685,sell,0.03,XAUUSD-STDc,3998.01,594058322,copy #993734781,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 09:18:36,456808634,sell,0.04,XAUUSD-STDc,4001.13,594121508,copy #993763144,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 09:20:47,456822905,sell,0.05,XAUUSD-STDc,4003.38,594143484,copy #993774023,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 09:23:16,456847112,sell,0.06,XAUUSD-STDc,4004.14,594171523,copy #993786577,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 09:30:32,456888466,sell,0.08,XAUUSD-STDc,4004.74,594217259,copy #993810597,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 09:37:08,456929950,buy,0.03,XAUUSD-STDc,4001.21,594269922,copy #993835338,out,0,0,0,-9.6,Sheet5,2026.07.17 23:59
2026.07.17 09:37:08,456930128,buy,0.06,XAUUSD-STDc,4001.22,594270351,copy #993835349,out,0,0,0,17.52,Sheet5,2026.07.17 23:59
2026.07.17 09:37:08,456930151,buy,0.08,XAUUSD-STDc,4001.22,594270139,copy #993835339,out,0,0,0,28.16,Sheet5,2026.07.17 23:59
2026.07.17 09:37:09,456930454,buy,0.04,XAUUSD-STDc,4001.22,594270573,copy #993835350,out,0,0,0,-0.36,Sheet5,2026.07.17 23:59
2026.07.17 09:37:09,456930533,buy,0.05,XAUUSD-STDc,4001.22,594270782,copy #993835353,out,0,0,0,10.8,Sheet5,2026.07.17 23:59
2026.07.17 11:28:24,457456763,buy,0.03,XAUUSD-STDc,3989.96,594820235,copy #994190238,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 11:47:19,457533070,sell,0.03,XAUUSD-STDc,3993.64,594898364,copy #994240851,out,0,0,0,11.04,Sheet5,2026.07.17 23:59
2026.07.17 13:52:51,457839282,buy,0.03,XAUUSD-STDc,3992.82,595218810,copy #994523845,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 14:54:23,457944213,sell,0.03,XAUUSD-STDc,3997.12,595337114,copy #994648118,out,0,0,0,12.9,Sheet5,2026.07.17 23:59
2026.07.17 15:20:59,458035452,buy,0.03,XAUUSD-STDc,3987.9,595433390,copy #994731533,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:22:27,458047611,buy,0.04,XAUUSD-STDc,3986.74,595446468,copy #994742221,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:33:03,458076779,buy,0.05,XAUUSD-STDc,3983.4,595478367,copy #994775341,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:38:03,458090707,buy,0.06,XAUUSD-STDc,3980.96,595493761,copy #994792711,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:41:43,458105763,buy,0.08,XAUUSD-STDc,3977.12,595510497,copy #994813644,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:42:52,458116492,buy,0.11,XAUUSD-STDc,3973.82,595521627,copy #994824015,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:43:13,458128531,buy,0.14,XAUUSD-STDc,3968.84,595533806,copy #994835792,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 15:50:47,458170674,buy,0.18,XAUUSD-STDc,3966.05,595578425,copy #994885321,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:00:11,458202813,buy,0.23,XAUUSD-STDc,3964.5,595612761,copy #994924990,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:01:48,458219041,buy,0.3,XAUUSD-STDc,3960.62,595630109,copy #994940448,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:03:55,458234516,sell,0.06,XAUUSD-STDc,3969.8,595645676,copy #994958007,out,0,0,0,-66.96,Sheet5,2026.07.17 23:59
2026.07.17 16:03:55,458234770,sell,0.03,XAUUSD-STDc,3969.8,595645890,copy #994958009,out,0,0,0,-54.3,Sheet5,2026.07.17 23:59
2026.07.17 16:03:55,458234841,sell,0.23,XAUUSD-STDc,3969.8,595646106,copy #994958011,out,0,0,0,121.9,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458235197,sell,0.18,XAUUSD-STDc,3969.81,595646315,copy #994958013,out,0,0,0,67.68,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458235492,sell,0.11,XAUUSD-STDc,3969.98,595646531,copy #994958014,out,0,0,0,-42.24,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458235787,sell,0.05,XAUUSD-STDc,3970.02,595646741,copy #994958017,out,0,0,0,-66.9,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458235857,sell,0.04,XAUUSD-STDc,3970.09,595647168,copy #994958021,out,0,0,0,-66.6,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458235872,sell,0.14,XAUUSD-STDc,3970.09,595646960,copy #994958018,out,0,0,0,17.5,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458236406,sell,0.3,XAUUSD-STDc,3970.51,595647602,copy #994958026,out,0,0,0,296.7,Sheet5,2026.07.17 23:59
2026.07.17 16:03:56,458236442,sell,0.08,XAUUSD-STDc,3970.51,595647390,copy #994958023,out,0,0,0,-52.88,Sheet5,2026.07.17 23:59
2026.07.17 16:04:42,458263966,sell,0.03,XAUUSD-STDc,3973.86,595674938,copy #994972774,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:11:04,458300671,buy,0.03,XAUUSD-STDc,3968.19,595714058,copy #995008647,out,0,0,0,17.01,Sheet5,2026.07.17 23:59
2026.07.17 16:38:14,458483445,sell,0.03,XAUUSD-STDc,3984.37,595905089,copy #995176192,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:38:20,458485616,sell,0.04,XAUUSD-STDc,3985.94,595907173,copy #995178388,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:38:36,458492383,sell,0.05,XAUUSD-STDc,3988.83,595914382,copy #995185805,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:39:03,458499758,sell,0.06,XAUUSD-STDc,3990.74,595922081,copy #995193934,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:39:25,458511585,sell,0.08,XAUUSD-STDc,4001.33,595934109,copy #995205136,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:39:34,458515725,sell,0.11,XAUUSD-STDc,3998.69,595938157,copy #995210927,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:40:04,458525190,buy,0.04,XAUUSD-STDc,3991.58,595947885,copy #995220857,out,0,0,0,-22.56,Sheet5,2026.07.17 23:59
2026.07.17 16:40:04,458525500,buy,0.03,XAUUSD-STDc,3992.05,595948036,copy #995220865,out,0,0,0,-23.04,Sheet5,2026.07.17 23:59
2026.07.17 16:40:04,458525592,buy,0.11,XAUUSD-STDc,3992.05,595948399,copy #995220886,out,0,0,0,73.04,Sheet5,2026.07.17 23:59
2026.07.17 16:40:04,458525990,buy,0.08,XAUUSD-STDc,3991.52,595948595,copy #995220911,out,0,0,0,78.48,Sheet5,2026.07.17 23:59
2026.07.17 16:40:05,458526457,buy,0.06,XAUUSD-STDc,3991.49,595948922,copy #995220939,out,0,0,0,-4.5,Sheet5,2026.07.17 23:59
2026.07.17 16:40:05,458526710,buy,0.05,XAUUSD-STDc,3991.27,595949110,copy #995220954,out,0,0,0,-12.2,Sheet5,2026.07.17 23:59
2026.07.17 16:41:14,458559559,buy,0.03,XAUUSD-STDc,3987.6,595981535,copy #995237298,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:42:46,458583740,buy,0.04,XAUUSD-STDc,3985.92,596005834,copy #995249785,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:44:18,458594387,buy,0.05,XAUUSD-STDc,3984.23,596016349,copy #995257491,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:49:00,458623399,sell,0.05,XAUUSD-STDc,3989.83,596048068,copy #995283367,out,0,0,0,28,Sheet5,2026.07.17 23:59
2026.07.17 16:49:00,458624538,sell,0.03,XAUUSD-STDc,3989.85,596048834,copy #995283392,out,0,0,0,6.75,Sheet5,2026.07.17 23:59
2026.07.17 16:49:00,458624597,sell,0.04,XAUUSD-STDc,3989.85,596048637,copy #995283378,out,0,0,0,15.72,Sheet5,2026.07.17 23:59
2026.07.17 16:50:47,458635891,sell,0.03,XAUUSD-STDc,3991.34,596059826,copy #995292662,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:53:44,458650298,sell,0.04,XAUUSD-STDc,3992.52,596074779,copy #995308282,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 16:54:50,458658627,buy,0.04,XAUUSD-STDc,3988.65,596083197,copy #995314012,out,0,0,0,15.48,Sheet5,2026.07.17 23:59
2026.07.17 16:54:50,458658774,buy,0.03,XAUUSD-STDc,3988.66,596083344,copy #995314027,out,0,0,0,8.04,Sheet5,2026.07.17 23:59
2026.07.17 17:00:11,458682120,sell,0.03,XAUUSD-STDc,3997.95,596108377,copy #995340682,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 17:01:33,458696593,buy,0.03,XAUUSD-STDc,3993.23,596123889,copy #995352138,out,0,0,0,14.16,Sheet5,2026.07.17 23:59
2026.07.17 18:08:24,459028930,buy,0.02,XAUUSD-STDc,4006.2,596473620,copy #995659103,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:08:26,459029547,sell,0.02,XAUUSD-STDc,4006.35,596474330,copy #995659345,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:08:30,459030047,sell,0.02,XAUUSD-STDc,4006.26,596474850,copy #995659834,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:08:52,459032971,sell,0.03,XAUUSD-STDc,4006.04,596477995,copy #995661958,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:10:13,459043121,sell,0.02,XAUUSD-STDc,4010.36,596488648,copy #995668908,out,0,0,0,8.32,Sheet5,2026.07.17 23:59
2026.07.17 18:10:56,459049295,sell,0.04,XAUUSD-STDc,4010.74,596495200,copy #995674319,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:12:31,459059276,buy,0.02,XAUUSD-STDc,4007.19,596505756,copy #995681786,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,459062425,buy,0.02,XAUUSD-STDc,4004.1,596509315,copy #995685046,out,0,0,0,4.32,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,459062868,buy,0.03,XAUUSD-STDc,4004,596509759,copy #995685053,out,0,0,0,6.12,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,459062913,buy,0.04,XAUUSD-STDc,4004,596509542,copy #995685049,out,0,0,0,26.96,Sheet5,2026.07.17 23:59
2026.07.17 18:13:57,459063074,buy,0.02,XAUUSD-STDc,4004,596509973,copy #995685054,out,0,0,0,4.7,Sheet5,2026.07.17 23:59
2026.07.17 18:14:21,459064902,buy,0.02,XAUUSD-STDc,4004.49,596511950,copy #995687462,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:18:15,459069680,sell,0.02,XAUUSD-STDc,4007.29,596517897,copy #995698026,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:21:00,459072947,sell,0.02,XAUUSD-STDc,4008.98,596522067,copy #995704344,out,0,0,0,3.58,Sheet5,2026.07.17 23:59
2026.07.17 18:21:00,459073150,sell,0.02,XAUUSD-STDc,4009.03,596522605,copy #995704355,out,0,0,0,9.08,Sheet5,2026.07.17 23:59
2026.07.17 18:21:23,459076336,sell,0.02,XAUUSD-STDc,4008.59,596525689,copy #995707872,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:22:35,459085111,sell,0.03,XAUUSD-STDc,4011.43,596535257,copy #995715900,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:23:55,459090126,buy,0.02,XAUUSD-STDc,4009.02,596540789,copy #995721019,in,0,0,0,0,Sheet5,2026.07.17 23:59
2026.07.17 18:25:25,459092331,buy,0.02,XAUUSD-STDc,4007.19,596543231,copy #995723616,out,0,0,0,2.8,Sheet5,2026.07.17 23:59
2026.07.17 18:25:25,459092528,buy,0.02,XAUUSD-STDc,4007.12,596543415,copy #995723621,out,0,0,0,0.34,Sheet5,2026.07.17 23:59
2026.07.17 18:25:25,459092576,buy,0.03,XAUUSD-STDc,4007.12,596543639,copy #995723634,out,0,0,0,12.93,Sheet5,2026.07.17 23:59
2026.07.17 18:27:26,459100055,sell,0.02,XAUUSD-STDc,4010.18,596551898,copy #995731293,out,0,0,0,2.32,Sheet5,2026.07.17 23:59
2026.07.16 04:41:08,447969551,sell,0.04,XAUUSD-STDc,4044.07,584826985,copy #988821186,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 04:41:08,447969747,sell,0.03,XAUUSD-STDc,4044.16,584827202,copy #988821254,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 04:41:09,447970078,sell,0.02,XAUUSD-STDc,4044.22,584827416,copy #988821284,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 04:41:10,447970642,sell,0.02,XAUUSD-STDc,4044.77,584828063,copy #988821318,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 04:46:14,448004639,buy,0.02,XAUUSD-STDc,4041.92,584865110,copy #988837162,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 04:50:08,448026266,buy,0.04,XAUUSD-STDc,4040.12,584888990,copy #988845989,out,0,0,0,15.8,Sheet6,2026.07.16 23:59
2026.07.16 04:50:09,448026401,buy,0.03,XAUUSD-STDc,4040.12,584889285,copy #988846003,out,0,0,0,12.12,Sheet6,2026.07.16 23:59
2026.07.16 04:50:09,448026589,buy,0.02,XAUUSD-STDc,4040.12,584889151,copy #988845992,out,0,0,0,9.3,Sheet6,2026.07.16 23:59
2026.07.16 04:50:09,448026604,buy,0.02,XAUUSD-STDc,4040.12,584888760,copy #988845976,out,0,0,0,8.2,Sheet6,2026.07.16 23:59
2026.07.16 04:53:26,448059047,buy,0.02,XAUUSD-STDc,4038.68,584925119,copy #988857561,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:06:43,448134434,buy,0.03,XAUUSD-STDc,4035.25,585002263,copy #988891255,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:11:43,448169111,buy,0.04,XAUUSD-STDc,4033.71,585040135,copy #988906433,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:16:24,448219760,buy,0.05,XAUUSD-STDc,4030.46,585094088,copy #988926811,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:23:24,448256304,sell,0.02,XAUUSD-STDc,4033.74,585132342,copy #988947874,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:32:17,448290522,buy,0.02,XAUUSD-STDc,4031.17,585173141,copy #988970473,out,0,0,0,5.14,Sheet6,2026.07.16 23:59
2026.07.16 05:39:21,448353511,buy,0.06,XAUUSD-STDc,4027.52,585239637,copy #988996900,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:41:52,448379868,buy,0.08,XAUUSD-STDc,4025.62,585270826,copy #989010363,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:50:24,448414281,sell,0.02,XAUUSD-STDc,4028.98,585307037,copy #989033989,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 05:51:58,448422119,buy,0.02,XAUUSD-STDc,4026.62,585315791,copy #989039205,out,0,0,0,4.72,Sheet6,2026.07.16 23:59
2026.07.16 05:52:02,448425471,sell,0.02,XAUUSD-STDc,4024.91,585323597,copy #989040696,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 06:06:02,448497518,sell,0.02,XAUUSD-STDc,4032.43,585394829,copy #989073186,out,0,0,0,-18.98,Sheet6,2026.07.16 23:59
2026.07.16 06:06:03,448497889,sell,0.02,XAUUSD-STDc,4032.34,585395225,copy #989073275,out,0,0,0,-12.68,Sheet6,2026.07.16 23:59
2026.07.16 06:06:04,448498227,sell,0.05,XAUUSD-STDc,4032.29,585395544,copy #989073333,out,0,0,0,9.15,Sheet6,2026.07.16 23:59
2026.07.16 06:06:04,448498532,sell,0.04,XAUUSD-STDc,4032.33,585395850,copy #989073352,out,0,0,0,-5.52,Sheet6,2026.07.16 23:59
2026.07.16 06:06:05,448499061,sell,0.03,XAUUSD-STDc,4032.51,585396275,copy #989073385,out,0,0,0,-8.22,Sheet6,2026.07.16 23:59
2026.07.16 06:06:06,448499295,sell,0.06,XAUUSD-STDc,4032.5,585396717,copy #989073526,out,0,0,0,29.88,Sheet6,2026.07.16 23:59
2026.07.16 06:06:06,448499328,sell,0.08,XAUUSD-STDc,4032.5,585396561,copy #989073490,out,0,0,0,55.04,Sheet6,2026.07.16 23:59
2026.07.16 06:22:00,448546589,buy,0.02,XAUUSD-STDc,4029.18,585447939,copy #989102517,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 06:26:13,448561605,sell,0.02,XAUUSD-STDc,4031.75,585464451,copy #989110027,out,0,0,0,5.14,Sheet6,2026.07.16 23:59
2026.07.16 06:30:03,448586757,sell,0.02,XAUUSD-STDc,4033.47,585491071,copy #989122381,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 06:45:20,448625126,sell,0.02,XAUUSD-STDc,4034.86,585533908,copy #989148011,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 07:15:02,448701437,sell,0.03,XAUUSD-STDc,4035.84,585617156,copy #989200395,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 08:02:05,448785368,buy,0.02,XAUUSD-STDc,4032.21,585712071,copy #989253796,out,0,0,0,-14.6,Sheet6,2026.07.16 23:59
2026.07.16 08:02:07,448787232,buy,0.02,XAUUSD-STDc,4032.07,585712490,copy #989253970,out,0,0,0,2.8,Sheet6,2026.07.16 23:59
2026.07.16 08:02:07,448788784,buy,0.03,XAUUSD-STDc,4032.19,585712929,copy #989254077,out,0,0,0,10.95,Sheet6,2026.07.16 23:59
2026.07.16 08:02:07,448788800,buy,0.02,XAUUSD-STDc,4032.19,585713509,copy #989254115,out,0,0,0,5.34,Sheet6,2026.07.16 23:59
2026.07.16 08:03:58,448804028,buy,0.02,XAUUSD-STDc,4032.38,585728431,copy #989260077,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 08:19:13,448863705,buy,0.02,XAUUSD-STDc,4030.71,585790891,copy #989290368,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 08:22:29,448900310,buy,0.03,XAUUSD-STDc,4028.53,585829466,copy #989304406,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 08:30:15,448929613,buy,0.04,XAUUSD-STDc,4027.75,585863729,copy #989323323,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 08:32:54,448965348,sell,0.02,XAUUSD-STDc,4031.5,585906805,copy #989335670,out,0,0,0,-1.76,Sheet6,2026.07.16 23:59
2026.07.16 08:32:54,448965556,sell,0.02,XAUUSD-STDc,4031.5,585908081,copy #989335754,out,0,0,0,1.58,Sheet6,2026.07.16 23:59
2026.07.16 08:32:54,448965768,sell,0.04,XAUUSD-STDc,4031.5,585907839,copy #989335677,out,0,0,0,15,Sheet6,2026.07.16 23:59
2026.07.16 08:32:54,448965853,sell,0.03,XAUUSD-STDc,4031.58,585907962,copy #989335751,out,0,0,0,9.15,Sheet6,2026.07.16 23:59
2026.07.16 08:44:52,449081741,sell,0.02,XAUUSD-STDc,4032.17,586019011,copy #989386420,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 08:46:42,449102956,buy,0.02,XAUUSD-STDc,4029.6,586043267,copy #989395294,out,0,0,0,5.14,Sheet6,2026.07.16 23:59
2026.07.16 08:54:12,449178588,buy,0.02,XAUUSD-STDc,4026.77,586119005,copy #989422299,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:00:35,449210938,sell,0.02,XAUUSD-STDc,4030.06,586152816,copy #989438963,out,0,0,0,6.58,Sheet6,2026.07.16 23:59
2026.07.16 09:01:03,449223962,sell,0.02,XAUUSD-STDc,4030.03,586165350,copy #989443389,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:03:13,449242656,sell,0.02,XAUUSD-STDc,4031.84,586184959,copy #989452585,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:05:44,449269270,sell,0.03,XAUUSD-STDc,4034.39,586212146,copy #989465391,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:12:55,449310581,buy,0.02,XAUUSD-STDc,4031.58,586261789,copy #989491037,out,0,0,0,-3.1,Sheet6,2026.07.16 23:59
2026.07.16 09:12:55,449310896,buy,0.02,XAUUSD-STDc,4031.61,586262119,copy #989491074,out,0,0,0,0.46,Sheet6,2026.07.16 23:59
2026.07.16 09:12:56,449311159,buy,0.03,XAUUSD-STDc,4031.65,586262390,copy #989491169,out,0,0,0,8.22,Sheet6,2026.07.16 23:59
2026.07.16 09:34:52,449431263,buy,0.02,XAUUSD-STDc,4027.52,586387630,copy #989552291,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:35:12,449439618,buy,0.02,XAUUSD-STDc,4025.38,586402264,copy #989560656,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:49:22,449512154,sell,0.02,XAUUSD-STDc,4027.86,586471848,copy #989605162,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 09:52:57,449518960,sell,0.02,XAUUSD-STDc,4029.21,586479058,copy #989611257,out,0,0,0,3.38,Sheet6,2026.07.16 23:59
2026.07.16 09:52:57,449519571,sell,0.02,XAUUSD-STDc,4029.15,586479563,copy #989611331,out,0,0,0,7.54,Sheet6,2026.07.16 23:59
2026.07.16 09:59:03,449551881,sell,0.02,XAUUSD-STDc,4030.52,586513674,copy #989628256,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 10:14:21,449581245,buy,0.02,XAUUSD-STDc,4027.39,586545376,copy #989659935,out,0,0,0,6.26,Sheet6,2026.07.16 23:59
2026.07.16 10:14:23,449581496,buy,0.02,XAUUSD-STDc,4027.41,586545603,copy #989660022,out,0,0,0,0.9,Sheet6,2026.07.16 23:59
2026.07.16 10:17:43,449624401,buy,0.02,XAUUSD-STDc,4025.65,586590158,copy #989676175,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 10:46:07,449716209,sell,0.02,XAUUSD-STDc,4028.97,586688079,copy #989742948,out,0,0,0,6.64,Sheet6,2026.07.16 23:59
2026.07.16 10:47:21,449725821,sell,0.02,XAUUSD-STDc,4028.84,586697023,copy #989748618,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 10:49:08,449745859,sell,0.02,XAUUSD-STDc,4030.4,586717959,copy #989758763,in,0,0,0,0,Sheet6,2026.07.16 23:59
2026.07.16 10:53:07,449769320,buy,0.02,XAUUSD-STDc,4027,586744570,copy #989774147,out,0,0,0,6.8,Sheet6,2026.07.16 23:59
2026.07.16 10:53:07,449769397,buy,0.02,XAUUSD-STDc,4027,586744803,copy #989774160,out,0,0,0,3.68,Sheet6,2026.07.16 23:59
