Open Time,Ticket,Type,Size,Item,Price,S / L,T / P,Time,State,Comment,_sheet,_stmt
2026.07.17 18:08:23,596473620,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:08:24,filled,copy #995659103,Sheet5,2026.07.17 23:59
2026.07.17 18:08:25,596474330,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:08:26,filled,copy #995659345,Sheet5,2026.07.17 23:59
2026.07.17 18:08:30,596474850,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:08:30,filled,copy #995659834,Sheet5,2026.07.17 23:59
2026.07.17 18:08:51,596477995,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.17 18:08:52,filled,copy #995661958,Sheet5,2026.07.17 23:59
2026.07.17 18:10:13,596488648,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:10:13,filled,copy #995668908,Sheet5,2026.07.17 23:59
2026.07.17 18:10:55,596495200,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.17 18:10:56,filled,copy #995674319,Sheet5,2026.07.17 23:59
2026.07.17 18:12:31,596505756,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:12:31,filled,copy #995681786,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,596509315,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:13:56,filled,copy #995685046,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,596509759,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.17 18:13:56,filled,copy #995685053,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,596509542,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.17 18:13:56,filled,copy #995685049,Sheet5,2026.07.17 23:59
2026.07.17 18:13:56,596509973,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:13:57,filled,copy #995685054,Sheet5,2026.07.17 23:59
2026.07.17 18:14:21,596511950,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:14:21,filled,copy #995687462,Sheet5,2026.07.17 23:59
2026.07.17 18:18:15,596517897,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:18:15,filled,copy #995698026,Sheet5,2026.07.17 23:59
2026.07.17 18:20:59,596522067,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:21:00,filled,copy #995704344,Sheet5,2026.07.17 23:59
2026.07.17 18:21:00,596522605,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:21:00,filled,copy #995704355,Sheet5,2026.07.17 23:59
2026.07.17 18:21:23,596525689,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:21:23,filled,copy #995707872,Sheet5,2026.07.17 23:59
2026.07.17 18:22:34,596535257,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.17 18:22:35,filled,copy #995715900,Sheet5,2026.07.17 23:59
2026.07.17 18:23:55,596540789,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:23:55,filled,copy #995721019,Sheet5,2026.07.17 23:59
2026.07.17 18:25:25,596543231,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:25:25,filled,copy #995723616,Sheet5,2026.07.17 23:59
2026.07.17 18:25:25,596543415,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:25:25,filled,copy #995723621,Sheet5,2026.07.17 23:59
2026.07.17 18:25:25,596543639,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.17 18:25:25,filled,copy #995723634,Sheet5,2026.07.17 23:59
2026.07.17 18:27:26,596551898,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.17 18:27:26,filled,copy #995731293,Sheet5,2026.07.17 23:59
2026.07.16 04:41:07,584826985,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 04:41:08,filled,copy #988821186,Sheet6,2026.07.16 23:59
2026.07.16 04:41:08,584827202,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 04:41:08,filled,copy #988821254,Sheet6,2026.07.16 23:59
2026.07.16 04:41:09,584827416,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 04:41:09,filled,copy #988821284,Sheet6,2026.07.16 23:59
2026.07.16 04:41:09,584828063,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 04:41:10,filled,copy #988821318,Sheet6,2026.07.16 23:59
2026.07.16 04:46:14,584865110,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 04:46:14,filled,copy #988837162,Sheet6,2026.07.16 23:59
2026.07.16 04:50:08,584888990,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 04:50:08,filled,copy #988845989,Sheet6,2026.07.16 23:59
2026.07.16 04:50:08,584889285,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 04:50:09,filled,copy #988846003,Sheet6,2026.07.16 23:59
2026.07.16 04:50:08,584889151,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 04:50:09,filled,copy #988845992,Sheet6,2026.07.16 23:59
2026.07.16 04:50:08,584888760,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 04:50:09,filled,copy #988845976,Sheet6,2026.07.16 23:59
2026.07.16 04:53:26,584925119,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 04:53:26,filled,copy #988857561,Sheet6,2026.07.16 23:59
2026.07.16 05:06:43,585002263,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 05:06:43,filled,copy #988891255,Sheet6,2026.07.16 23:59
2026.07.16 05:11:42,585040135,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 05:11:43,filled,copy #988906433,Sheet6,2026.07.16 23:59
2026.07.16 05:16:24,585094088,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.16 05:16:24,filled,copy #988926811,Sheet6,2026.07.16 23:59
2026.07.16 05:23:24,585132342,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 05:23:24,filled,copy #988947874,Sheet6,2026.07.16 23:59
2026.07.16 05:32:16,585173141,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 05:32:17,filled,copy #988970473,Sheet6,2026.07.16 23:59
2026.07.16 05:39:20,585239637,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.16 05:39:21,filled,copy #988996900,Sheet6,2026.07.16 23:59
2026.07.16 05:41:51,585270826,buy,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.16 05:41:52,filled,copy #989010363,Sheet6,2026.07.16 23:59
2026.07.16 05:50:24,585307037,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 05:50:24,filled,copy #989033989,Sheet6,2026.07.16 23:59
2026.07.16 05:51:57,585315791,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 05:51:58,filled,copy #989039205,Sheet6,2026.07.16 23:59
2026.07.16 05:52:02,585323597,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 05:52:02,filled,copy #989040696,Sheet6,2026.07.16 23:59
2026.07.16 06:06:02,585394829,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 06:06:02,filled,copy #989073186,Sheet6,2026.07.16 23:59
2026.07.16 06:06:03,585395225,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 06:06:03,filled,copy #989073275,Sheet6,2026.07.16 23:59
2026.07.16 06:06:03,585395544,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.16 06:06:04,filled,copy #989073333,Sheet6,2026.07.16 23:59
2026.07.16 06:06:04,585395850,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 06:06:04,filled,copy #989073352,Sheet6,2026.07.16 23:59
2026.07.16 06:06:05,585396275,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 06:06:05,filled,copy #989073385,Sheet6,2026.07.16 23:59
2026.07.16 06:06:05,585396717,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.16 06:06:06,filled,copy #989073526,Sheet6,2026.07.16 23:59
2026.07.16 06:06:05,585396561,sell,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.16 06:06:06,filled,copy #989073490,Sheet6,2026.07.16 23:59
2026.07.16 06:22:00,585447939,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 06:22:00,filled,copy #989102517,Sheet6,2026.07.16 23:59
2026.07.16 06:26:12,585464451,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 06:26:13,filled,copy #989110027,Sheet6,2026.07.16 23:59
2026.07.16 06:30:03,585491071,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 06:30:03,filled,copy #989122381,Sheet6,2026.07.16 23:59
2026.07.16 06:45:19,585533908,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 06:45:20,filled,copy #989148011,Sheet6,2026.07.16 23:59
2026.07.16 07:15:01,585617156,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 07:15:02,filled,copy #989200395,Sheet6,2026.07.16 23:59
2026.07.16 08:02:05,585712071,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:02:05,filled,copy #989253796,Sheet6,2026.07.16 23:59
2026.07.16 08:02:05,585712490,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:02:07,filled,copy #989253970,Sheet6,2026.07.16 23:59
2026.07.16 08:02:07,585712929,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 08:02:07,filled,copy #989254077,Sheet6,2026.07.16 23:59
2026.07.16 08:02:07,585713509,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:02:07,filled,copy #989254115,Sheet6,2026.07.16 23:59
2026.07.16 08:03:58,585728431,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:03:58,filled,copy #989260077,Sheet6,2026.07.16 23:59
2026.07.16 08:19:13,585790891,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:19:13,filled,copy #989290368,Sheet6,2026.07.16 23:59
2026.07.16 08:22:28,585829466,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 08:22:29,filled,copy #989304406,Sheet6,2026.07.16 23:59
2026.07.16 08:30:13,585863729,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 08:30:15,filled,copy #989323323,Sheet6,2026.07.16 23:59
2026.07.16 08:32:53,585906805,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:32:54,filled,copy #989335670,Sheet6,2026.07.16 23:59
2026.07.16 08:32:53,585908081,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:32:54,filled,copy #989335754,Sheet6,2026.07.16 23:59
2026.07.16 08:32:53,585907839,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 08:32:54,filled,copy #989335677,Sheet6,2026.07.16 23:59
2026.07.16 08:32:53,585907962,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 08:32:54,filled,copy #989335751,Sheet6,2026.07.16 23:59
2026.07.16 08:44:51,586019011,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:44:52,filled,copy #989386420,Sheet6,2026.07.16 23:59
2026.07.16 08:46:42,586043267,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:46:42,filled,copy #989395294,Sheet6,2026.07.16 23:59
2026.07.16 08:54:11,586119005,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 08:54:12,filled,copy #989422299,Sheet6,2026.07.16 23:59
2026.07.16 09:00:35,586152816,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:00:35,filled,copy #989438963,Sheet6,2026.07.16 23:59
2026.07.16 09:01:03,586165350,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:01:03,filled,copy #989443389,Sheet6,2026.07.16 23:59
2026.07.16 09:03:12,586184959,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:03:13,filled,copy #989452585,Sheet6,2026.07.16 23:59
2026.07.16 09:05:44,586212146,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 09:05:44,filled,copy #989465391,Sheet6,2026.07.16 23:59
2026.07.16 09:12:54,586261789,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:12:55,filled,copy #989491037,Sheet6,2026.07.16 23:59
2026.07.16 09:12:55,586262119,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:12:55,filled,copy #989491074,Sheet6,2026.07.16 23:59
2026.07.16 09:12:56,586262390,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 09:12:56,filled,copy #989491169,Sheet6,2026.07.16 23:59
2026.07.16 09:34:51,586387630,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:34:52,filled,copy #989552291,Sheet6,2026.07.16 23:59
2026.07.16 09:35:11,586402264,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:35:12,filled,copy #989560656,Sheet6,2026.07.16 23:59
2026.07.16 09:49:22,586471848,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:49:22,filled,copy #989605162,Sheet6,2026.07.16 23:59
2026.07.16 09:52:56,586479058,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:52:57,filled,copy #989611257,Sheet6,2026.07.16 23:59
2026.07.16 09:52:57,586479563,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:52:57,filled,copy #989611331,Sheet6,2026.07.16 23:59
2026.07.16 09:59:02,586513674,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 09:59:03,filled,copy #989628256,Sheet6,2026.07.16 23:59
2026.07.16 10:14:20,586545376,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:14:21,filled,copy #989659935,Sheet6,2026.07.16 23:59
2026.07.16 10:14:22,586545603,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:14:23,filled,copy #989660022,Sheet6,2026.07.16 23:59
2026.07.16 10:17:43,586590158,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:17:43,filled,copy #989676175,Sheet6,2026.07.16 23:59
2026.07.16 10:46:06,586688079,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:46:07,filled,copy #989742948,Sheet6,2026.07.16 23:59
2026.07.16 10:47:21,586697023,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:47:21,filled,copy #989748618,Sheet6,2026.07.16 23:59
2026.07.16 10:49:07,586717959,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:49:08,filled,copy #989758763,Sheet6,2026.07.16 23:59
2026.07.16 10:53:06,586744570,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:53:07,filled,copy #989774147,Sheet6,2026.07.16 23:59
2026.07.16 10:53:06,586744803,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 10:53:07,filled,copy #989774160,Sheet6,2026.07.16 23:59
2026.07.16 11:03:17,586800286,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 11:03:17,filled,copy #989807248,Sheet6,2026.07.16 23:59
2026.07.16 11:05:56,586821117,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 11:05:56,filled,copy #989819322,Sheet6,2026.07.16 23:59
2026.07.16 11:20:52,586948731,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 11:20:52,filled,copy #989878843,Sheet6,2026.07.16 23:59
2026.07.16 11:26:41,586973811,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 11:26:42,filled,copy #989894258,Sheet6,2026.07.16 23:59
2026.07.16 11:37:25,587012628,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 11:37:25,filled,copy #989918674,Sheet6,2026.07.16 23:59
2026.07.16 12:04:07,587078926,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 12:04:08,filled,copy #989969922,Sheet6,2026.07.16 23:59
2026.07.16 12:27:15,587128219,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 12:27:16,filled,copy #990013727,Sheet6,2026.07.16 23:59
2026.07.16 12:27:15,587129201,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 12:27:16,filled,copy #990013748,Sheet6,2026.07.16 23:59
2026.07.16 12:27:15,587129162,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 12:27:16,filled,copy #990013746,Sheet6,2026.07.16 23:59
2026.07.16 12:27:15,587129233,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 12:27:16,filled,copy #990013773,Sheet6,2026.07.16 23:59
2026.07.16 12:32:16,587163324,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 12:32:16,filled,copy #990034515,Sheet6,2026.07.16 23:59
2026.07.16 12:43:58,587185223,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 12:43:58,filled,copy #990050764,Sheet6,2026.07.16 23:59
2026.07.16 12:55:03,587219496,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 12:55:03,filled,copy #990074804,Sheet6,2026.07.16 23:59
2026.07.16 12:57:24,587231060,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 12:57:24,filled,copy #990082073,Sheet6,2026.07.16 23:59
2026.07.16 13:59:54,587360203,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 13:59:55,filled,copy #990184977,Sheet6,2026.07.16 23:59
2026.07.16 14:14:20,587390514,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:14:21,filled,copy #990213661,Sheet6,2026.07.16 23:59
2026.07.16 14:25:50,587431330,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 14:25:50,filled,copy #990246276,Sheet6,2026.07.16 23:59
2026.07.16 14:33:59,587500225,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:33:59,filled,copy #990288992,Sheet6,2026.07.16 23:59
2026.07.16 14:33:59,587499806,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:33:59,filled,copy #990288986,Sheet6,2026.07.16 23:59
2026.07.16 14:33:59,587500020,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 14:33:59,filled,copy #990288991,Sheet6,2026.07.16 23:59
2026.07.16 14:37:33,587524442,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:37:34,filled,copy #990308006,Sheet6,2026.07.16 23:59
2026.07.16 14:44:17,587553466,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:44:18,filled,copy #990335699,Sheet6,2026.07.16 23:59
2026.07.16 14:47:08,587583421,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 14:47:08,filled,copy #990359231,Sheet6,2026.07.16 23:59
2026.07.16 14:49:15,587604653,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 14:49:16,filled,copy #990374669,Sheet6,2026.07.16 23:59
2026.07.16 14:50:03,587631749,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 14:50:04,filled,copy #990379250,Sheet6,2026.07.16 23:59
2026.07.16 14:50:03,587631534,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:50:04,filled,copy #990379201,Sheet6,2026.07.16 23:59
2026.07.16 14:50:04,587632156,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:50:05,filled,copy #990379331,Sheet6,2026.07.16 23:59
2026.07.16 14:50:05,587632777,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 14:50:06,filled,copy #990379556,Sheet6,2026.07.16 23:59
2026.07.16 14:50:15,587635927,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:50:16,filled,copy #990390523,Sheet6,2026.07.16 23:59
2026.07.16 14:50:19,587639191,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:50:19,filled,copy #990392261,Sheet6,2026.07.16 23:59
2026.07.16 14:51:12,587655217,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:51:12,filled,copy #990410613,Sheet6,2026.07.16 23:59
2026.07.16 14:52:00,587659148,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:52:00,filled,copy #990413128,Sheet6,2026.07.16 23:59
2026.07.16 14:52:00,587658968,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:52:00,filled,copy #990413122,Sheet6,2026.07.16 23:59
2026.07.16 14:52:04,587659914,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 14:52:04,filled,copy #990414073,Sheet6,2026.07.16 23:59
2026.07.16 14:54:54,587704199,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 14:54:54,filled,copy #990429066,Sheet6,2026.07.16 23:59
2026.07.16 15:03:57,587748553,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 15:03:57,filled,copy #990462293,Sheet6,2026.07.16 23:59
2026.07.16 15:06:32,587794134,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:06:33,filled,copy #990481399,Sheet6,2026.07.16 23:59
2026.07.16 15:06:32,587794431,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 15:06:33,filled,copy #990481434,Sheet6,2026.07.16 23:59
2026.07.16 15:06:32,587794309,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:06:33,filled,copy #990481424,Sheet6,2026.07.16 23:59
2026.07.16 15:06:32,587795594,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:06:33,filled,copy #990482310,Sheet6,2026.07.16 23:59
2026.07.16 15:06:32,587794230,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:06:33,filled,copy #990481421,Sheet6,2026.07.16 23:59
2026.07.16 15:07:31,587822947,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:07:32,filled,copy #990493778,Sheet6,2026.07.16 23:59
2026.07.16 15:11:06,587849331,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:11:07,filled,copy #990510197,Sheet6,2026.07.16 23:59
2026.07.16 15:11:17,587857708,buy,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 15:11:18,filled,copy #990513916,Sheet6,2026.07.16 23:59
2026.07.16 15:15:27,587896023,buy,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.16 15:15:28,filled,copy #990534418,Sheet6,2026.07.16 23:59
2026.07.16 15:16:22,587923787,buy,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.16 15:16:22,filled,copy #990550153,Sheet6,2026.07.16 23:59
2026.07.16 15:16:25,587925796,buy,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.16 15:16:26,filled,copy #990554328,Sheet6,2026.07.16 23:59
2026.07.16 15:16:38,587934687,buy,0.11 / 0.11,XAUUSD-STDc,market,0,0,2026.07.16 15:16:39,filled,copy #990562545,Sheet6,2026.07.16 23:59
2026.07.16 15:16:47,587942511,buy,0.14 / 0.14,XAUUSD-STDc,market,0,0,2026.07.16 15:16:47,filled,copy #990566001,Sheet6,2026.07.16 23:59
2026.07.16 15:17:34,587964881,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:17:35,filled,copy #990575427,Sheet6,2026.07.16 23:59
2026.07.16 15:17:52,587971036,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:17:52,filled,copy #990578269,Sheet6,2026.07.16 23:59
2026.07.16 15:17:52,587971584,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:17:53,filled,copy #990578401,Sheet6,2026.07.16 23:59
2026.07.16 15:17:53,587971883,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:17:53,filled,copy #990578447,Sheet6,2026.07.16 23:59
2026.07.16 15:17:53,587972211,sell,0.06 / 0.06,XAUUSD-STDc,market,0,0,2026.07.16 15:17:54,filled,copy #990578572,Sheet6,2026.07.16 23:59
2026.07.16 15:17:53,587972753,sell,0.04 / 0.04,XAUUSD-STDc,market,0,0,2026.07.16 15:17:54,filled,copy #990578671,Sheet6,2026.07.16 23:59
2026.07.16 15:17:53,587972559,sell,0.05 / 0.05,XAUUSD-STDc,market,0,0,2026.07.16 15:17:54,filled,copy #990578589,Sheet6,2026.07.16 23:59
2026.07.16 15:17:54,587973251,sell,0.14 / 0.14,XAUUSD-STDc,market,0,0,2026.07.16 15:17:55,filled,copy #990578808,Sheet6,2026.07.16 23:59
2026.07.16 15:17:54,587973466,sell,0.11 / 0.11,XAUUSD-STDc,market,0,0,2026.07.16 15:17:55,filled,copy #990578848,Sheet6,2026.07.16 23:59
2026.07.16 15:17:55,587973701,sell,0.08 / 0.08,XAUUSD-STDc,market,0,0,2026.07.16 15:17:55,filled,copy #990578890,Sheet6,2026.07.16 23:59
2026.07.16 15:18:13,587989591,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:18:14,filled,copy #990583958,Sheet6,2026.07.16 23:59
2026.07.16 15:18:55,588011395,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:18:56,filled,copy #990591247,Sheet6,2026.07.16 23:59
2026.07.16 15:24:34,588065006,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:24:34,filled,copy #990615755,Sheet6,2026.07.16 23:59
2026.07.16 15:24:34,588065400,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:24:35,filled,copy #990615826,Sheet6,2026.07.16 23:59
2026.07.16 15:24:35,588065655,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:24:35,filled,copy #990615856,Sheet6,2026.07.16 23:59
2026.07.16 15:24:54,588072595,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:24:54,filled,copy #990617465,Sheet6,2026.07.16 23:59
2026.07.16 15:25:24,588090111,buy,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:25:25,filled,copy #990622144,Sheet6,2026.07.16 23:59
2026.07.16 15:26:01,588102637,buy,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:26:02,filled,copy #990626661,Sheet6,2026.07.16 23:59
2026.07.16 15:26:47,588114872,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:26:48,filled,copy #990631025,Sheet6,2026.07.16 23:59
2026.07.16 15:26:48,588115292,sell,0.02 / 0.02,XAUUSD-STDc,market,0,0,2026.07.16 15:26:48,filled,copy #990631164,Sheet6,2026.07.16 23:59
2026.07.16 15:26:48,588115809,sell,0.03 / 0.03,XAUUSD-STDc,market,0,0,2026.07.16 15:26:49,filled,copy #990631319,Sheet6,2026.07.16 23:59
