datetime,open,high,low,close,volume
2015-01-01 23:00:00+00:00,1184.13,1187.53,1184.04,1186.76,0
2015-01-02 00:00:00+00:00,1186.78,1188.28,1186.19,1187.4,0
2015-01-02 01:00:00+00:00,1187.37,1187.37,1184.34,1184.98,0
2015-01-02 02:00:00+00:00,1185.1,1185.41,1184.21,1185.08,0
2015-01-02 03:00:00+00:00,1185.04,1186.18,1184.48,1186.15,0
2015-01-02 04:00:00+00:00,1186.13,1187.34,1184.7,1184.7,0
2015-01-02 05:00:00+00:00,1184.69,1185.96,1184.46,1185.92,0
2015-01-02 06:00:00+00:00,1185.91,1187.42,1185.84,1186.92,0
2015-01-02 07:00:00+00:00,1186.93,1187.13,1184.65,1185.82,0
2015-01-02 08:00:00+00:00,1185.98,1187.96,1185.98,1186.58,0
2015-01-02 09:00:00+00:00,1186.65,1186.96,1184.74,1186.24,0
2015-01-02 10:00:00+00:00,1186.25,1186.79,1181.3,1182.68,0
2015-01-02 11:00:00+00:00,1182.66,1183.77,1180.58,1182.68,0
2015-01-02 12:00:00+00:00,1182.8,1183.57,1173.5,1177.06,0
2015-01-02 13:00:00+00:00,1176.57,1178.18,1167.07,1174.18,0
2015-01-02 14:00:00+00:00,1174.17,1174.41,1169.37,1171.72,0
2015-01-02 15:00:00+00:00,1172.58,1194.33,1171.47,1187.87,0
2015-01-02 16:00:00+00:00,1187.88,1194.98,1187.65,1192.21,0
2015-01-02 17:00:00+00:00,1192.2,1192.82,1185.96,1187.37,0
2015-01-02 18:00:00+00:00,1187.42,1188.85,1182.17,1182.63,0
2015-01-02 19:00:00+00:00,1182.65,1186.45,1182.42,1185.15,0
2015-01-02 20:00:00+00:00,1185.16,1187.52,1184.35,1187.4,0
2015-01-02 21:00:00+00:00,1187.41,1189.14,1187.03,1188.48,0
2015-01-04 23:00:00+00:00,1187.01,1188.44,1177.44,1183.9,0
2015-01-05 00:00:00+00:00,1183.92,1190.01,1182.9,1189.71,0
2015-01-05 01:00:00+00:00,1189.75,1192.93,1189.71,1191.41,0
2015-01-05 02:00:00+00:00,1191.4,1194.26,1190.02,1193.09,0
2015-01-05 03:00:00+00:00,1193.11,1193.84,1192.58,1192.88,0
2015-01-05 04:00:00+00:00,1192.87,1192.87,1191.09,1191.7,0
2015-01-05 05:00:00+00:00,1191.69,1197.66,1191.33,1196.4,0
2015-01-05 06:00:00+00:00,1196.42,1197.02,1194.73,1196.4,0
2015-01-05 07:00:00+00:00,1196.39,1197.71,1195.44,1195.65,0
2015-01-05 08:00:00+00:00,1195.63,1197.34,1193.25,1193.53,0
2015-01-05 09:00:00+00:00,1193.55,1195.83,1192.99,1194.41,0
2015-01-05 10:00:00+00:00,1194.42,1195.11,1188.5,1189.67,0
2015-01-05 11:00:00+00:00,1189.66,1191.24,1186.92,1189.08,0
2015-01-05 12:00:00+00:00,1189.07,1190.55,1186.78,1188.98,0
2015-01-05 13:00:00+00:00,1188.59,1198.68,1186.72,1194.22,0
2015-01-05 14:00:00+00:00,1194.23,1200.48,1193.31,1198.86,0
2015-01-05 15:00:00+00:00,1198.97,1202.5,1197.42,1198.68,0
2015-01-05 16:00:00+00:00,1198.65,1198.85,1194.38,1196.41,0
