datetime,open,high,low,close,volume
2015-01-02 07:00:00+00:00,9803.25,9856.0,9803.25,9853.0,0
2015-01-02 08:00:00+00:00,9853.75,9889.75,9740.75,9744.25,0
2015-01-02 09:00:00+00:00,9745.0,9763.25,9692.75,9760.0,0
2015-01-02 10:00:00+00:00,9760.5,9764.5,9724.25,9734.5,0
2015-01-02 11:00:00+00:00,9734.25,9750.75,9719.25,9735.75,0
2015-01-02 12:00:00+00:00,9736.0,9761.0,9734.0,9749.25,0
2015-01-02 13:00:00+00:00,9752.0,9768.5,9746.0,9762.5,0
2015-01-02 14:00:00+00:00,9762.75,9831.75,9758.0,9826.0,0
2015-01-02 15:00:00+00:00,9823.75,9837.25,9738.25,9769.0,0
2015-01-02 16:00:00+00:00,9768.25,9774.75,9721.25,9761.25,0
2015-01-02 17:00:00+00:00,9761.0,9768.25,9745.25,9752.5,0
2015-01-02 18:00:00+00:00,9752.25,9763.25,9738.75,9754.75,0
2015-01-02 19:00:00+00:00,9755.0,9770.75,9754.25,9761.0,0
2015-01-02 20:00:00+00:00,9761.25,9788.0,9748.0,9774.25,0
2015-01-05 07:00:00+00:00,9737.5,9741.25,9703.25,9718.25,0
2015-01-05 08:00:00+00:00,9722.0,9794.25,9703.25,9788.75,0
2015-01-05 09:00:00+00:00,9789.0,9792.75,9749.5,9763.75,0
2015-01-05 10:00:00+00:00,9764.0,9781.25,9726.75,9727.75,0
2015-01-05 11:00:00+00:00,9727.25,9750.25,9706.25,9717.0,0
2015-01-05 12:00:00+00:00,9717.25,9737.5,9702.5,9715.5,0
2015-01-05 13:00:00+00:00,9715.25,9735.25,9602.0,9610.25,0
2015-01-05 14:00:00+00:00,9609.75,9637.25,9503.5,9521.5,0
2015-01-05 15:00:00+00:00,9520.0,9559.75,9499.5,9522.75,0
2015-01-05 16:00:00+00:00,9523.0,9524.25,9462.75,9486.25,0
2015-01-05 17:00:00+00:00,9486.5,9490.25,9451.0,9466.0,0
2015-01-05 18:00:00+00:00,9466.25,9483.75,9456.75,9470.25,0
2015-01-05 19:00:00+00:00,9469.75,9472.25,9451.0,9457.0,0
2015-01-05 20:00:00+00:00,9456.25,9485.5,9452.5,9476.0,0
2015-01-05 21:00:00+00:00,9474.75,9475.75,9474.75,9475.75,0
2015-01-06 07:00:00+00:00,9479.75,9498.75,9453.0,9492.0,0
2015-01-06 08:00:00+00:00,9495.0,9513.0,9383.75,9416.75,0
2015-01-06 09:00:00+00:00,9416.5,9482.5,9386.75,9461.75,0
2015-01-06 10:00:00+00:00,9460.75,9492.25,9433.25,9481.5,0
2015-01-06 11:00:00+00:00,9481.25,9541.25,9479.25,9528.25,0
2015-01-06 12:00:00+00:00,9527.75,9552.5,9512.25,9544.25,0
2015-01-06 13:00:00+00:00,9544.75,9589.75,9538.75,9551.75,0
2015-01-06 14:00:00+00:00,9551.5,9584.75,9546.0,9570.25,0
2015-01-06 15:00:00+00:00,9569.5,9630.5,9539.75,9541.75,0
2015-01-06 16:00:00+00:00,9542.25,9543.75,9458.5,9473.5,0
2015-01-06 17:00:00+00:00,9473.25,9486.5,9428.25,9480.25,0
2015-01-06 18:00:00+00:00,9480.75,9481.75,9435.0,9475.75,0
2015-01-06 19:00:00+00:00,9475.5,9517.75,9451.75,9498.75,0
2015-01-06 20:00:00+00:00,9498.0,9521.75,9464.0,9464.5,0
2015-01-06 21:00:00+00:00,9463.75,9463.75,9463.75,9463.75,0
2015-01-07 07:00:00+00:00,9517.0,9538.5,9511.5,9523.75,0
2015-01-07 08:00:00+00:00,9523.5,9538.5,9483.25,9527.25,0
2015-01-07 09:00:00+00:00,9528.75,9545.0,9464.0,9522.75,0
2015-01-07 10:00:00+00:00,9523.0,9597.0,9512.0,9591.75,0
2015-01-07 11:00:00+00:00,9590.75,9595.0,9566.25,9570.25,0
2015-01-07 12:00:00+00:00,9569.75,9597.25,9569.0,9590.25,0
2015-01-07 13:00:00+00:00,9590.5,9596.75,9559.25,9563.75,0
2015-01-07 14:00:00+00:00,9563.0,9585.25,9551.75,9581.25,0
2015-01-07 15:00:00+00:00,9580.75,9586.0,9536.75,9541.5,0
2015-01-07 16:00:00+00:00,9543.25,9588.25,9490.75,9586.25,0
2015-01-07 17:00:00+00:00,9586.0,9605.75,9574.25,9587.25,0
2015-01-07 18:00:00+00:00,9587.75,9607.0,9574.75,9602.0,0
2015-01-07 19:00:00+00:00,9602.25,9610.5,9582.5,9584.0,0
2015-01-07 20:00:00+00:00,9583.5,9598.75,9581.0,9592.0,0
2015-01-07 21:00:00+00:00,9592.5,9592.5,9592.5,9592.5,0
2015-01-08 07:00:00+00:00,9652.75,9663.0,9640.75,9658.5,0
2015-01-08 08:00:00+00:00,9659.0,9660.75,9627.25,9634.0,0
2015-01-08 09:00:00+00:00,9634.25,9645.75,9612.75,9623.0,0
2015-01-08 10:00:00+00:00,9623.25,9648.75,9614.0,9644.75,0
