datetime,signal,reason_code,barrier_label,realized_r,pct_return,pnl_value,probability,fold,vol_scale,conf_scale,position_scale,target_vol,sl_mult_used,sl_group
2023-07-25 05:00:00+00:00,-1,breakout_short,0,0.0,0.0,0.0,0.6698648977963192,1,0.7441614840294803,0.5851352762699393,0.43543513554703805,0.0009726087497579345,1.0,standard
2023-07-27 03:00:00+00:00,1,breakout_long,-1,-1.0,-0.004026200137583132,-0.004026200137583132,0.7440637769670265,1,0.8916098524448717,0.9031304727158279,0.8052400275166265,0.0009726087497579345,1.0,standard
2023-08-04 08:00:00+00:00,1,breakout_long,1,1.5,0.004628855012175162,0.004628855012175162,0.6986501590662897,1,0.8711080796677583,0.70850068171267,0.6171806682900216,0.0009726087497579345,1.0,standard
2023-08-04 09:00:00+00:00,1,breakout_long,1,1.5,0.004487025597715058,0.004487025597715058,0.7023133501722442,1,0.8261115991128738,0.7242000721667606,0.5982700796953412,0.0009726087497579345,1.0,standard
2023-08-10 03:00:00+00:00,1,breakout_long,1,1.5,0.008339928071680809,0.008339928071680809,0.6687700847961955,1,1.9157608706222073,0.5804432205551234,1.111990409557441,0.0009726087497579345,1.0,standard
2023-08-15 05:00:00+00:00,1,breakout_long,-1,-1.0,-0.0059992544938547426,-0.0059992544938547426,0.7539814662229991,1,1.2688310843455757,0.9456348552414247,1.1998508987709484,0.0009726087497579345,1.0,standard
2023-08-24 03:00:00+00:00,1,sma_cross_long,-1,-1.0,-0.002780709869289196,-0.002780709869289196,0.6531306890996722,2,1.0832164010358853,0.513417238998595,0.5561419738578391,0.0009694539400196559,1.0,standard
2023-08-30 08:00:00+00:00,1,breakout_long,1,1.5,0.0033390138940580087,0.0033390138940580087,0.6564501775376753,2,0.8437548325001571,0.5276436180186084,0.4452018525410678,0.0009694539400196559,1.0,standard
2023-09-10 23:00:00+00:00,1,sma_cross_long,1,1.5,0.006660630561538252,0.006660630561538252,0.7000373811867151,2,1.2430389072035681,0.714445919371636,0.888084074871767,0.0009694539400196559,1.0,standard
2023-09-19 06:00:00+00:00,1,breakout_long,1,1.5,0.012074237194345371,0.012074237194345371,0.8186220278389065,3,1.3167116053659504,1.2226658335953133,1.609898292579383,0.000948869500573493,1.0,standard
2023-09-26 02:00:00+00:00,-1,breakout_short,-1,-1.0,-0.00396690799518459,-0.00396690799518459,0.7057464538068997,3,1.0737139528600803,0.7389133734581415,0.7933815990369179,0.000948869500573493,1.0,standard
2023-09-28 10:00:00+00:00,1,breakout_long,0,0.0,0.0,0.0,0.7300821385411739,3,0.8196876792993346,0.8432091651764594,0.6911681637674213,0.000948869500573493,1.0,standard
2023-09-28 18:00:00+00:00,1,sma_cross_long,1,1.5,0.0035431082764258402,0.0035431082764258402,0.6754224423788132,3,0.7757810292926763,0.608953324480628,0.4724144368567787,0.000948869500573493,1.0,standard
2023-09-28 22:00:00+00:00,1,breakout_long,1,1.5,0.006069496322889918,0.006069496322889918,0.7673108916263682,3,0.8070379735026479,1.0027609641130066,0.8092661763853224,0.000948869500573493,1.0,standard
2023-10-01 18:00:00+00:00,-1,breakout_short,-1,-1.0,-0.0032265460862419926,-0.0032265460862419926,0.673596733596441,3,1.0734956546672052,0.6011288582704614,0.6453092172483985,0.000948869500573493,1.0,standard
2023-10-04 04:00:00+00:00,1,breakout_long,1,1.5,0.004562678631533831,0.004562678631533831,0.672890124658518,3,1.0171486498222808,0.5981005342507916,0.6083571508711775,0.000948869500573493,1.0,standard
2023-10-06 11:00:00+00:00,1,breakout_long,-1,-1.0,-0.0029173418331107353,-0.0029173418331107353,0.8357577567556651,3,0.4501707148446129,1.2961046718099933,0.5834683666221471,0.000948869500573493,1.0,standard
2023-10-19 08:00:00+00:00,1,breakout_long,1,1.5,0.009036917224613148,0.009036917224613148,0.7251180166235681,4,1.4659592781524744,0.821934356958149,1.2049222966150863,0.0009483944944052046,1.0,standard
2023-10-19 12:00:00+00:00,1,breakout_long,-1,-1.0,-0.006288655967671681,-0.006288655967671681,0.7610579634157372,4,1.288708260140697,0.9759627003531592,1.2577311935343363,0.0009483944944052046,1.0,standard
2023-10-19 17:00:00+00:00,1,sma_cross_long,-1,-1.0,-0.0028350283621887185,-0.0028350283621887185,0.6553333267647807,4,1.0844371368195842,0.522857114706203,0.5670056724377437,0.0009483944944052046,1.0,standard
2023-10-31 04:00:00+00:00,1,breakout_long,-1,-1.0,-0.005166162390206387,-0.005166162390206387,0.7653179011633807,4,1.039239723852032,0.9942195764144888,1.0332324780412774,0.0009483944944052046,1.0,standard
2023-10-31 10:00:00+00:00,-1,breakout_short,-1,-1.0,-0.0020370228118171477,-0.0020370228118171477,0.6733025456645333,4,0.6791569586498076,0.5998680528479997,0.40740456236342953,0.0009483944944052046,1.0,standard
2023-11-06 03:00:00+00:00,1,breakout_long,-1,-1.0,-0.005039032864029082,-0.005039032864029082,0.8812324009174174,4,0.6759284197598174,1.4909960039317887,1.0078065728058165,0.0009483944944052046,1.0,standard
2023-11-14 08:00:00+00:00,1,breakout_long,1,1.5,0.004071831758227295,0.004071831758227295,0.7300849088262709,4,0.643853600351513,0.843221037826875,0.5429109010969727,0.0009483944944052046,1.0,standard
2023-11-14 09:00:00+00:00,1,breakout_long,1,1.5,0.003092035809685717,0.003092035809685717,0.7040169089735453,4,0.5635965222420818,0.7315010384580511,0.41227144129142895,0.0009483944944052046,1.0,standard
2023-11-14 10:00:00+00:00,1,breakout_long,1,1.5,0.003100404529352584,0.003100404529352584,0.7040169089735453,4,0.5651219189677894,0.7315010384580511,0.4133872705803446,0.0009483944944052046,1.0,standard
2023-11-14 11:00:00+00:00,1,breakout_long,1,1.5,0.002488291988422517,0.002488291988422517,0.6716314876107355,4,0.5597582189956228,0.5927063754745808,0.3317722651230023,0.0009483944944052046,1.0,standard
2023-11-14 12:00:00+00:00,1,breakout_long,0,0.0,0.0,0.0,0.7279851503178596,4,0.5634087829619115,0.8342220727908267,0.47000804275104285,0.0009483944944052046,1.0,standard
2023-11-14 14:00:00+00:00,1,breakout_long,0,0.0,0.0,0.0,0.761797702917595,4,0.5611254300441131,0.9791330125039783,0.5494164327116828,0.0009483944944052046,1.0,standard
2023-11-24 03:00:00+00:00,1,breakout_long,-1,-1.0,-0.005424093534493634,-0.005424093534493634,0.6706901751051663,5,1.8428231289964268,0.5886721790221411,1.0848187068987267,0.0009125849143736523,1.0,standard
2023-12-13 14:00:00+00:00,1,breakout_long,-1,-1.0,-0.002107654527894627,-0.002107654527894627,0.7708178333487511,5,0.4141626560696121,1.0177907143517904,0.42153090557892536,0.0009125849143736523,1.0,standard
2023-12-13 21:00:00+00:00,1,breakout_long,-1,-1.0,-0.0019027523200842947,-0.0019027523200842947,0.7469302697223037,5,0.41571339819640596,0.9154154416670157,0.38055046401685894,0.0009125849143736523,1.0,standard
2023-12-13 22:00:00+00:00,1,breakout_long,-1,-1.0,-0.0019026584105469241,-0.0019026584105469241,0.7469302697223037,5,0.41569288083716205,0.9154154416670157,0.3805316821093848,0.0009125849143736523,1.0,standard
2023-12-14 06:00:00+00:00,1,breakout_long,-1,-1.0,-0.0025152999321152504,-0.0025152999321152504,0.8226556597741879,5,0.4057089715221391,1.2399528276036622,0.50305998642305,0.0009125849143736523,1.0,standard
2023-12-14 08:00:00+00:00,1,breakout_long,1,1.5,0.00398901492004983,0.00398901492004983,0.8393144192752177,5,0.405589404389268,1.311347511179504,0.531868656006644,0.0009125849143736523,1.0,standard
2023-12-14 09:00:00+00:00,1,breakout_long,-1,-1.0,-0.00193147963213273,-0.00193147963213273,0.7682871401899958,5,0.38363164816130385,1.0069448865285533,0.386295926426546,0.0009125849143736523,1.0,standard
2023-12-28 04:00:00+00:00,1,breakout_long,-1,-1.0,-0.0042317635968277065,-0.0042317635968277065,0.7066334518376709,6,1.1395393314768574,0.742714793590018,0.8463527193655412,0.000903694343408508,1.0,standard
2023-12-28 13:00:00+00:00,-1,breakout_short,-1,-1.0,-0.001980815242807317,-0.001980815242807317,0.6684163880290228,6,0.6843052585136069,0.5789273772672405,0.39616304856146345,0.000903694343408508,1.0,standard
2025-01-10 00:00:00+00:00,-1,breakout_short,-1,-1.0,-0.005314247222544372,-0.005314247222544372,0.657332435192702,18,2.0,0.5314247222544372,1.0628494445088743,0.0008949771616203025,1.0,standard
2025-01-20 08:00:00+00:00,1,breakout_long,1,1.5,0.0025513116327200848,0.0025513116327200848,0.6874389419248773,19,0.5150632764768839,0.6604526082494742,0.340174884362678,0.0008951063247498111,1.0,standard
2025-01-20 09:00:00+00:00,1,breakout_long,-1,-1.0,-0.002092035891270849,-0.002092035891270849,0.7240015863999085,19,0.5120324963514035,0.8171496559996079,0.4184071782541698,0.0008951063247498111,1.0,standard
2025-02-12 12:00:00+00:00,1,breakout_long,-1,-1.0,-0.002526852100438328,-0.002526852100438328,0.7217033688561729,19,0.6260006500493778,0.807300152240741,0.5053704200876655,0.0008951063247498111,1.0,standard
2025-02-20 08:00:00+00:00,1,breakout_long,1,1.5,0.007018645289932323,0.007018645289932323,0.6761961263536443,20,1.5284445225253085,0.61226911294419,0.9358193719909765,0.0008955705366396428,1.0,standard
2025-02-20 10:00:00+00:00,1,breakout_long,1,1.5,0.004410068868046196,0.004410068868046196,0.6543010287231364,20,1.1342048149245192,0.5184329802420132,0.5880091824061595,0.0008955705366396428,1.0,standard
2025-02-25 13:00:00+00:00,1,sma_cross_long,0,0.0,0.0,0.0,0.6702518323262604,20,1.5263169317144076,0.5867935671125445,0.8956329569049712,0.0008955705366396428,1.0,standard
2025-02-25 18:00:00+00:00,1,breakout_long,-1,-1.0,-0.00677382689929302,-0.00677382689929302,0.7294817349863512,20,1.6115957066334021,0.840636007084362,1.3547653798586041,0.0008955705366396428,1.0,standard
2025-03-04 13:00:00+00:00,1,breakout_long,1,1.5,0.005010183278378092,0.005010183278378092,0.7884499285176,20,0.6109848265577065,1.0933568365039998,0.6680244371170789,0.0008955705366396428,1.0,standard
2025-03-04 14:00:00+00:00,1,breakout_long,1,1.5,0.004853625032022598,0.004853625032022598,0.7797013849294017,20,0.6129109139138683,1.0558630782688643,0.6471500042696798,0.0008955705366396428,1.0,standard
2025-03-04 15:00:00+00:00,1,breakout_long,0,0.0,0.0,0.0,0.7363352500172498,20,0.6133246989745094,0.8700082143596417,0.5335975261774777,0.0008955705366396428,1.0,standard
2025-03-04 16:00:00+00:00,1,breakout_long,-1,-1.0,-0.002959730475798144,-0.002959730475798144,0.7603091310502436,20,0.6085263579930857,0.9727534187867581,0.5919460951596288,0.0008955705366396428,1.0,standard
2025-03-05 02:00:00+00:00,1,breakout_long,1,1.5,0.002249337975589882,0.002249337975589882,0.6537051665660876,20,0.5813602884131913,0.5158792852832323,0.29991173007865096,0.0008955705366396428,1.0,standard
2025-03-11 12:00:00+00:00,1,breakout_long,-1,-1.0,-0.002972907837301025,-0.002972907837301025,0.715527942520474,20,0.7614698354304535,0.7808340393734601,0.594581567460205,0.0008955705366396428,1.0,standard
2025-03-17 05:00:00+00:00,1,breakout_long,-1,-1.0,-0.00829920836245941,-0.00829920836245941,0.7583002508170809,20,1.7215704183531146,0.9641439320732036,1.659841672491882,0.0008955705366396428,1.0,standard
2025-04-02 08:00:00+00:00,1,breakout_long,1,1.5,0.006942765467320669,0.006942765467320669,0.6731013324954446,21,1.5453977245654944,0.5990057106947624,0.9257020623094226,0.0009068990976462435,1.0,standard
2025-04-02 09:00:00+00:00,1,breakout_long,1,1.5,0.008729288734617901,0.008729288734617901,0.7057574763755577,21,1.575057105994502,0.7389606130381046,1.1639051646157201,0.0009068990976462435,1.0,standard
2025-04-03 01:00:00+00:00,1,breakout_long,1,1.5,0.0028065146696605427,0.0028065146696605427,0.7158896191129482,21,0.47828421437199464,0.7823840819126352,0.37420195595473904,0.0009068990976462435,1.0,standard
2025-04-09 00:00:00+00:00,1,breakout_long,-1,-1.0,-0.0020112745434919576,-0.0020112745434919576,0.6906710412016767,21,0.5965478966735099,0.6743044622928999,0.4022549086983915,0.0009068990976462435,1.0,standard
2025-04-09 02:00:00+00:00,1,breakout_long,-1,-1.0,-0.0018225406054648667,-0.0018225406054648667,0.6709916120787459,21,0.6178480197256434,0.5899640517660538,0.3645081210929733,0.0009068990976462435,1.0,standard
2025-04-15 01:00:00+00:00,-1,sma_cross_short,1,1.5,0.0022431172687839007,0.0022431172687839007,0.6542551570730225,21,0.5771155977155743,0.5182363874558107,0.2990823025045201,0.0009068990976462435,1.0,standard
2025-04-16 10:00:00+00:00,1,sma_cross_long,-1,-1.0,-0.001839522259937467,-0.001839522259937467,0.6533729899680241,21,0.7151334362081693,0.5144556712915316,0.3679044519874934,0.0009068990976462435,1.0,standard
2025-04-18 09:00:00+00:00,1,sma_cross_long,1,1.5,0.007479839962570151,0.007479839962570151,0.683025832014286,22,1.5545610783398554,0.6415392800612256,0.9973119950093534,0.0009160250471979884,1.0,standard
2025-06-04 19:00:00+00:00,1,sma_cross_long,-1,-1.0,-0.0022457566073727214,-0.0022457566073727214,0.6618346359016015,23,0.8155713048515554,0.5507198681497207,0.4491513214745443,0.0009229864779011395,1.0,standard
2025-06-30 20:00:00+00:00,1,breakout_long,-1,-1.0,-0.002582510646563745,-0.002582510646563745,0.6599738791195602,24,0.9516475371935368,0.5427451962266864,0.516502129312749,0.0009193156673246205,1.0,standard
2025-07-03 13:00:00+00:00,-1,sma_cross_short,-1,-1.0,-0.0023590052599363146,-0.0023590052599363146,0.6837311783440762,24,0.7319713398985067,0.6445621929031834,0.4718010519872629,0.0009193156673246205,1.0,standard
