20260401 000000;158.858000;158.871000;158.856000;158.857000;0
20260401 000100;158.859000;158.869000;158.857000;158.857000;0
20260401 000200;158.855000;158.858000;158.855000;158.856000;0
20260401 000300;158.858000;158.875000;158.844000;158.874000;0
20260401 000400;158.882000;158.888000;158.857000;158.867000;0
20260401 000500;158.868000;158.870000;158.845000;158.845000;0
20260401 000600;158.840000;158.840000;158.820000;158.829000;0
20260401 000700;158.828000;158.834000;158.817000;158.818000;0
20260401 000800;158.816000;158.820000;158.809000;158.820000;0
20260401 000900;158.821000;158.847000;158.821000;158.847000;0
20260401 001000;158.847000;158.860000;158.846000;158.858000;0
20260401 001100;158.856000;158.860000;158.848000;158.857000;0
20260401 001200;158.858000;158.879000;158.858000;158.876000;0
20260401 001300;158.875000;158.877000;158.855000;158.859000;0
20260401 001400;158.859000;158.868000;158.845000;158.868000;0
20260401 001500;158.869000;158.883000;158.864000;158.871000;0
20260401 001600;158.879000;158.885000;158.879000;158.885000;0
20260401 001700;158.892000;158.907000;158.891000;158.907000;0
20260401 001800;158.906000;158.931000;158.906000;158.923000;0
20260401 001900;158.923000;158.923000;158.907000;158.908000;0
20260401 002000;158.909000;158.909000;158.901000;158.904000;0
20260401 002100;158.904000;158.908000;158.897000;158.902000;0
20260401 002200;158.900000;158.921000;158.900000;158.906000;0
20260401 002300;158.908000;158.910000;158.888000;158.888000;0
20260401 002400;158.888000;158.896000;158.881000;158.883000;0
20260401 002500;158.882000;158.884000;158.879000;158.881000;0
20260401 002600;158.880000;158.885000;158.880000;158.882000;0
20260401 002700;158.883000;158.905000;158.881000;158.905000;0
20260401 002800;158.906000;158.908000;158.905000;158.906000;0
20260401 002900;158.906000;158.908000;158.891000;158.891000;0
20260401 003000;158.894000;158.928000;158.893000;158.922000;0
20260401 003100;158.919000;158.922000;158.908000;158.908000;0
20260401 003200;158.907000;158.920000;158.904000;158.905000;0
20260401 003300;158.905000;158.918000;158.904000;158.918000;0
20260401 003400;158.916000;158.935000;158.905000;158.933000;0
20260401 003500;158.933000;158.933000;158.924000;158.925000;0
20260401 003600;158.930000;158.931000;158.920000;158.921000;0
20260401 003700;158.920000;158.921000;158.902000;158.907000;0
20260401 003800;158.907000;158.908000;158.895000;158.895000;0
20260401 003900;158.895000;158.897000;158.882000;158.882000;0
20260401 004000;158.887000;158.887000;158.873000;158.873000;0
20260401 004100;158.873000;158.877000;158.864000;158.866000;0
20260401 004200;158.875000;158.876000;158.853000;158.854000;0
20260401 004300;158.853000;158.858000;158.842000;158.842000;0
20260401 004400;158.839000;158.839000;158.831000;158.831000;0
20260401 004500;158.828000;158.844000;158.828000;158.843000;0
20260401 004600;158.848000;158.854000;158.842000;158.843000;0
20260401 004700;158.843000;158.843000;158.831000;158.834000;0
20260401 004800;158.832000;158.832000;158.807000;158.814000;0
