datetime,open,high,low,close,volume
2023-01-02T18:00:00Z,1826.837,1827.337,1826.617,1826.637,0
2023-01-02T18:01:00Z,1826.537,1827.357,1826.137,1826.537,0
2023-01-02T18:02:00Z,1826.137,1826.737,1826.137,1826.737,0
2023-01-02T18:05:00Z,1827.187,1828.867,1827.187,1828.738,0
2023-01-02T18:06:00Z,1828.758,1829.958,1828.758,1829.497,0
2023-01-02T18:07:00Z,1829.497,1829.507,1828.117,1829.397,0
2023-01-02T18:08:00Z,1829.357,1829.357,1828.718,1829.277,0
2023-01-02T18:09:00Z,1829.277,1829.488,1828.757,1829.298,0
2023-01-02T18:10:00Z,1829.437,1829.617,1828.115,1828.477,0
2023-01-02T18:11:00Z,1828.477,1828.577,1827.507,1827.527,0
2023-01-02T18:12:00Z,1827.527,1827.627,1826.927,1827.317,0
2023-01-02T18:13:00Z,1827.317,1827.607,1827.177,1827.177,0
2023-01-02T18:14:00Z,1827.167,1827.167,1825.967,1826.217,0
2023-01-02T18:15:00Z,1826.197,1826.207,1825.187,1825.317,0
2023-01-02T18:16:00Z,1825.317,1825.347,1824.367,1824.397,0
2023-01-02T18:17:00Z,1824.367,1824.387,1823.638,1824.007,0
2023-01-02T18:18:00Z,1824.027,1824.047,1823.287,1823.967,0
2023-01-02T18:19:00Z,1823.957,1824.377,1823.897,1824.258,0
2023-01-02T18:20:00Z,1824.258,1825.565,1824.257,1825.325,0
2023-01-02T18:21:00Z,1825.325,1825.475,1825.215,1825.315,0
2023-01-02T18:22:00Z,1825.295,1825.295,1824.825,1825.005,0
2023-01-02T18:23:00Z,1825.005,1825.215,1824.925,1825.215,0
2023-01-02T18:24:00Z,1825.215,1826.075,1825.145,1826.065,0
2023-01-02T18:25:00Z,1826.078,1826.875,1826.078,1826.715,0
2023-01-02T18:26:00Z,1826.688,1827.215,1826.515,1827.205,0
2023-01-02T18:27:00Z,1827.335,1827.835,1826.695,1827.385,0
2023-01-02T18:28:00Z,1827.395,1828.997,1827.255,1828.887,0
2023-01-02T18:29:00Z,1828.887,1828.917,1827.735,1827.847,0
2023-01-02T18:30:00Z,1827.807,1828.028,1827.308,1827.418,0
2023-01-02T18:31:00Z,1827.508,1828.067,1827.505,1827.518,0
2023-01-02T18:32:00Z,1827.508,1828.107,1827.508,1827.695,0
2023-01-02T18:33:00Z,1827.715,1827.715,1827.208,1827.395,0
2023-01-02T18:34:00Z,1827.445,1827.617,1827.445,1827.555,0
2023-01-02T18:35:00Z,1827.565,1827.565,1827.008,1827.148,0
2023-01-02T18:36:00Z,1827.248,1827.548,1827.148,1827.415,0
2023-01-02T18:37:00Z,1827.415,1827.435,1826.965,1827.135,0
2023-01-02T18:38:00Z,1827.115,1827.248,1826.975,1827.195,0
2023-01-02T18:39:00Z,1827.205,1827.727,1827.205,1827.595,0
2023-01-02T18:40:00Z,1827.615,1827.725,1827.585,1827.725,0
2023-01-02T18:41:00Z,1827.745,1827.957,1827.715,1827.807,0
2023-01-02T18:42:00Z,1827.815,1828.347,1827.787,1828.297,0
2023-01-02T18:43:00Z,1828.297,1828.307,1827.535,1827.987,0
2023-01-02T18:44:00Z,1828.005,1828.015,1827.705,1827.735,0
2023-01-02T18:45:00Z,1827.715,1827.947,1827.618,1827.858,0
2023-01-02T18:46:00Z,1827.825,1828.085,1827.755,1828.085,0
2023-01-02T18:47:00Z,1828.095,1828.415,1828.045,1828.135,0
2023-01-02T18:48:00Z,1828.137,1828.155,1827.625,1828.155,0
2023-01-02T18:49:00Z,1828.168,1828.225,1828.025,1828.045,0
2023-01-02T18:50:00Z,1828.008,1828.008,1827.668,1827.845,0
2023-01-02T18:51:00Z,1827.825,1828.415,1827.815,1828.245,0
2023-01-02T18:52:00Z,1828.235,1828.335,1827.925,1828.285,0
2023-01-02T18:53:00Z,1828.305,1828.435,1828.235,1828.245,0
2023-01-02T18:54:00Z,1828.205,1828.375,1828.165,1828.165,0
2023-01-02T18:55:00Z,1828.128,1828.335,1828.095,1828.245,0
2023-01-02T18:56:00Z,1828.225,1828.448,1828.035,1828.448,0
2023-01-02T18:57:00Z,1828.448,1828.748,1828.375,1828.675,0
2023-01-02T18:58:00Z,1828.668,1829.048,1828.668,1829.048,0
2023-01-02T18:59:00Z,1829.068,1829.305,1829.035,1829.295,0
2023-01-02T19:00:00Z,1829.285,1829.635,1828.985,1829.005,0
2023-01-02T19:01:00Z,1828.995,1828.995,1828.705,1828.735,0
2023-01-02T19:02:00Z,1828.755,1829.405,1828.755,1829.085,0
2023-01-02T19:03:00Z,1829.095,1829.465,1829.065,1829.445,0
2023-01-02T19:04:00Z,1829.445,1829.455,1829.335,1829.365,0
2023-01-02T19:05:00Z,1829.395,1829.745,1829.335,1829.725,0
2023-01-02T19:06:00Z,1829.735,1829.995,1829.735,1829.735,0
2023-01-02T19:07:00Z,1829.705,1829.895,1829.555,1829.625,0
